Name,Destination,Category,Time Spent,Group
Relaxing Museum,Adventure,6.8,group465
Stunning Park,Adventure,5.3,group465
Radiant Museum,Shopping,1.4,group466
Exotic Sea,Arts,7.0,group466
Dazzling Hill,Shopping,7.4,group466
Charming Valley,Adventure,4.4,group467
Relaxing Museum,Adventure,6.8,group467
Stunning Park,Adventure,5.3,group467
Serene Hill,Adventure,6.5,group467
Dazzling Glacier,Nightlife,3.4,group468
Enchanting Rainforest,Entertainment,7.4,group469
Adventurous Jungle,Entertainment,5.9,group469
Picturesque Desert,Entertainment,8.4,group469
Charming Valley,Adventure,4.4,group470
Relaxing Museum,Adventure,6.8,group470
Stunning Park,Adventure,5.3,group470
Sunny Forest,Beaches,2.0,group471
Thrilling City,Nature,2.4,group471
Dazzling Glacier,Nightlife,3.4,group472
Enchanting Canyon,Food and Drink,10.2,group472
Sunny Forest,Beaches,2.0,group473
Peaceful Beach,Entertainment,1.1,group473
Picturesque Desert,Entertainment,8.4,group473
Peaceful Plateau,Culture,6.1,group473
Exotic Park,Beaches,1.6,group473
Picturesque Gorge,Entertainment,9.4,group473
Charming Valley,Adventure,4.4,group474
Relaxing Museum,Adventure,6.8,group474
Stunning Park,Adventure,5.3,group474
Charming Gorge,Nightlife,5.0,group474
Exotic City,Outdoors,5.1,group474
Charming Valley,Adventure,4.4,group475
Relaxing Museum,Adventure,6.8,group475
Stunning Park,Adventure,5.3,group475
Charming Gorge,Nightlife,5.0,group475
Sunny Island,Arts,10.8,group476
Legendary Beach,Architecture,4.1,group477
Thrilling Forest,History,3.1,group477
Enchanting Gorge,History,4.5,group477
Peaceful Glacier,History,9.3,group477
Tranquil Plateau,Architecture,1.3,group477
Stunning Sea,Food and Drink,8.5,group478
Serene Jungle,Arts,5.8,group478
Enchanting Rainforest,Entertainment,7.4,group479
Enchanting Museum,Outdoors,8.2,group479
Dazzling River,Outdoors,5.4,group479
Legendary Beach,Architecture,4.1,group480
Glorious Valley,Culture,2.4,group480
Thrilling Forest,History,3.1,group480
Enchanting Mountain,History,4.7,group481
Magnificent Museum,History,1.0,group481
Mysterious Sea,Beaches,1.5,group481
Radiant Gorge,Adventure,5.5,group481
Thrilling Desert,Food and Drink,8.8,group481
Spectacular Meadow,History,5.7,group481
Legendary Beach,Architecture,4.1,group482
Sunny Forest,Beaches,2.0,group483
Dazzling Glacier,Nightlife,3.4,group484
Dazzling River,Outdoors,5.4,group484
Regal Forest,Beaches,8.1,group484
Stunning Sea,Food and Drink,8.5,group485
Incredible Volcano,Religious Sites,5.1,group485
Unforgettable Beach,Food and Drink,8.1,group485
Incredible Island,Culture,3.1,group486
Fascinating Park,Religious Sites,3.6,group486
Spectacular Beach,Culture,7.2,group486
Mysterious Forest,Entertainment,1.9,group486
Enchanting Mountain,History,4.7,group487
Magnificent Museum,History,1.0,group487
Dazzling Hill,Shopping,7.4,group487
Captivating Jungle,Nature,1.6,group488
Adventurous Museum,Outdoors,1.7,group488
Peaceful Mountain,Outdoors,3.0,group488
Regal Rainforest,Beaches,2.9,group488
Adventurous Plateau,Entertainment,10.1,group488
Charming Valley,Adventure,4.4,group489
Relaxing Museum,Adventure,6.8,group489
Stunning Park,Adventure,5.3,group489
Incredible Island,Culture,3.1,group490
Spectacular Island,Nightlife,6.6,group490
Thrilling Museum,Nature,5.3,group490
Spectacular Beach,Culture,7.2,group490
Sunny Forest,Beaches,2.0,group491
Peaceful Beach,Entertainment,1.1,group491
Picturesque Desert,Entertainment,8.4,group491
Exotic Park,Beaches,1.6,group491
Picturesque Gorge,Entertainment,9.4,group491
Charming Valley,Adventure,4.4,group492
Relaxing Museum,Adventure,6.8,group492
Legendary Beach,Architecture,4.1,group493
Glorious Valley,Culture,2.4,group493
Enchanting Rainforest,Entertainment,7.4,group494
Adventurous Jungle,Entertainment,5.9,group494
Picturesque Desert,Entertainment,8.4,group494
Radiant Park,Entertainment,6.6,group494
Charming Valley,Adventure,4.4,group495
Relaxing Museum,Adventure,6.8,group495
Stunning Park,Adventure,5.3,group495
Sunny Island,Arts,10.8,group496
Dazzling Glacier,Nightlife,3.4,group497
Radiant Park,Entertainment,6.6,group497
Captivating Gorge,Entertainment,3.7,group497
Enchanting Mountain,History,4.7,group498
Magnificent Museum,History,1.0,group498
Spectacular Meadow,History,5.7,group498
Regal Glacier,History,4.4,group498
Picturesque Rainforest,History,1.3,group498
Radiant River,Architecture,3.5,group498
Enchanting Glacier,History,2.2,group498
Glorious Canyon,Architecture,1.7,group498
Captivating Jungle,Nature,1.6,group499
Regal Rainforest,Beaches,2.9,group499
Charming Valley,Adventure,4.4,group500
Relaxing Museum,Adventure,6.8,group500
Stunning Park,Adventure,5.3,group500
Legendary Beach,Architecture,4.1,group501
Glorious Valley,Culture,2.4,group501
Tranquil Mountain,Food and Drink,7.6,group501
Charming Valley,Adventure,4.4,group502
Relaxing Museum,Adventure,6.8,group502
Stunning Park,Adventure,5.3,group502
Charming Valley,Adventure,4.4,group503
Relaxing Museum,Adventure,6.8,group503
Stunning Park,Adventure,5.3,group503
Enchanting Rainforest,Entertainment,7.4,group504
Sunny Island,Arts,10.8,group505
Dazzling Park,Food and Drink,3.5,group505
Legendary Beach,Architecture,4.1,group506
Glorious Valley,Culture,2.4,group506
Relaxing Mountain,Culture,9.0,group506
Sunny Island,Arts,10.8,group507
Picturesque River,Outdoors,5.6,group508
Enchanting Rock,Nightlife,4.7,group508
Majestic Rainforest,Nightlife,2.3,group508
Peaceful Rock,Nightlife,6.1,group508
Stunning Valley,Nightlife,8.1,group508
Legendary Beach,Architecture,4.1,group509
Thrilling Valley,Religious Sites,1.9,group509
Glorious Mountain,Religious Sites,8.3,group509
Glorious Sea,Beaches,8.1,group509
Stunning Volcano,Shopping,10.2,group509
Sunny Island,Arts,10.8,group510
Charming Valley,Adventure,4.4,group511
Relaxing Museum,Adventure,6.8,group511
Stunning Park,Adventure,5.3,group511
Charming Gorge,Nightlife,5.0,group511
Charming Valley,Adventure,4.4,group512
Relaxing Museum,Adventure,6.8,group512
Stunning Park,Adventure,5.3,group512
Captivating Jungle,Nature,1.6,group513
Magnificent City,Religious Sites,4.0,group513
Sunny Waterfall,Religious Sites,10.9,group513
Sunny Island,Arts,10.8,group514
Dazzling Park,Food and Drink,3.5,group514
Exotic Meadow,Arts,9.0,group514
Incredible Island,Culture,3.1,group515
Charming Valley,Adventure,4.4,group516
Charming Valley,Adventure,4.4,group517
Charming Valley,Adventure,4.4,group518
Relaxing Museum,Adventure,6.8,group518
Stunning Park,Adventure,5.3,group518
Charming Gorge,Nightlife,5.0,group518
Charming Valley,Adventure,4.4,group519
Relaxing Museum,Adventure,6.8,group519
Stunning Park,Adventure,5.3,group519
Sunny Island,Arts,10.8,group520
Charming Valley,Adventure,4.4,group521
Relaxing Museum,Adventure,6.8,group521
Sunny Forest,Beaches,2.0,group522
Thrilling City,Nature,2.4,group522
Sunny Sea,Outdoors,7.1,group522
Exotic Park,Beaches,1.6,group522
Charming Valley,Adventure,4.4,group523
Relaxing Museum,Adventure,6.8,group523
Stunning Park,Adventure,5.3,group523
Charming Gorge,Nightlife,5.0,group523
Dazzling Park,Food and Drink,3.5,group523
Dazzling Glacier,Nightlife,3.4,group524
Radiant Mountain,Architecture,2.1,group524
Enchanting Canyon,Food and Drink,10.2,group524
Charming Valley,Adventure,4.4,group525
Relaxing Museum,Adventure,6.8,group525
Stunning Park,Adventure,5.3,group525
Sunny Forest,Beaches,2.0,group526
Peaceful Plateau,Culture,6.1,group526
Exotic Park,Beaches,1.6,group526
Fascinating Desert,Culture,9.4,group526
Incredible Island,Culture,3.1,group527
Enchanting Rainforest,Entertainment,7.4,group528
Enchanting Canyon,Food and Drink,10.2,group528
Stunning Sea,Food and Drink,8.5,group529
Captivating Jungle,Nature,1.6,group530
Unforgettable Volcano,Nature,2.1,group530
Majestic City,Nature,10.4,group530
Peaceful Rock,Nightlife,6.1,group530
Legendary Beach,Architecture,4.1,group531
Glorious Valley,Culture,2.4,group531
Tranquil Mountain,Food and Drink,7.6,group531
Charming Valley,Adventure,4.4,group532
Legendary Beach,Architecture,4.1,group533
Glorious Valley,Culture,2.4,group533
Tranquil Mountain,Food and Drink,7.6,group533
Relaxing Mountain,Culture,9.0,group533
Radiant Museum,Shopping,1.4,group534
Dazzling Hill,Shopping,7.4,group534
Dazzling Museum,Shopping,1.1,group534
Glorious Jungle,Shopping,10.1,group534
Radiant Museum,Shopping,1.4,group535
Glorious Park,Outdoors,7.7,group535
Radiant Museum,Shopping,1.4,group536
Glorious Park,Outdoors,7.7,group536
Fascinating Plateau,History,8.8,group536
Sunny Island,Arts,10.8,group537
Dazzling Park,Food and Drink,3.5,group537
Exotic Meadow,Arts,9.0,group537
Enchanting Mountain,History,4.7,group538
Magnificent Museum,History,1.0,group538
Dazzling Hill,Shopping,7.4,group538
Sunny Forest,Beaches,2.0,group539
Peaceful Beach,Entertainment,1.1,group539
Adventurous River,Food and Drink,8.8,group539
Picturesque Desert,Entertainment,8.4,group539
Legendary Beach,Architecture,4.1,group540
Stunning Volcano,Shopping,10.2,group540
Tranquil Plateau,Architecture,1.3,group540
Majestic Island,Architecture,8.5,group540
Enchanting Mountain,History,4.7,group541
Magnificent Museum,History,1.0,group541
Spectacular Meadow,History,5.7,group541
Captivating Jungle,Nature,1.6,group542
Magnificent City,Religious Sites,4.0,group542
Sunny Waterfall,Religious Sites,10.9,group542
Sunny Forest,Beaches,2.0,group543
Thrilling City,Nature,2.4,group543
Stunning Glacier,Religious Sites,4.7,group543
Legendary Beach,Architecture,4.1,group544
Tranquil Mountain,Food and Drink,7.6,group544
Glorious Sea,Beaches,8.1,group544
Incredible Island,Culture,3.1,group545
Spectacular Beach,Culture,7.2,group545
Captivating Jungle,Nature,1.6,group546
Adventurous Museum,Outdoors,1.7,group546
Regal Hill,History,7.6,group546
Peaceful Mountain,Outdoors,3.0,group546
Charming Valley,Adventure,4.4,group547
Relaxing Museum,Adventure,6.8,group547
Stunning Park,Adventure,5.3,group547
Charming Gorge,Nightlife,5.0,group547
Captivating Plateau,Religious Sites,10.2,group547
Sunny Island,Arts,10.8,group548
Exotic Meadow,Arts,9.0,group548
Incredible Island,Culture,3.1,group549
Spectacular Beach,Culture,7.2,group549
Sunny Island,Arts,10.8,group550
Legendary Beach,Architecture,4.1,group551
Adventurous City,Arts,4.0,group551
Tranquil Plateau,Architecture,1.3,group551
Majestic Island,Architecture,8.5,group551
Charming Canyon,Arts,8.0,group551
Dazzling Glacier,Nightlife,3.4,group552
Radiant Park,Entertainment,6.6,group552
Captivating Gorge,Entertainment,3.7,group552
Radiant Mountain,Architecture,2.1,group552
Enchanting Island,Entertainment,7.3,group552
Charming Valley,Adventure,4.4,group553
Relaxing Museum,Adventure,6.8,group553
Stunning Park,Adventure,5.3,group553
Captivating Plateau,Religious Sites,10.2,group553
Sunny Island,Arts,10.8,group554
Sunny Park,Religious Sites,10.1,group554
Exotic Meadow,Arts,9.0,group554
Enchanting Rainforest,Entertainment,7.4,group555
Adventurous Jungle,Entertainment,5.9,group555
Incredible Island,Culture,3.1,group556
Enchanting Mountain,History,4.7,group557
Magnificent Museum,History,1.0,group557
Sunny Volcano,Nature,6.6,group557
Spectacular Meadow,History,5.7,group557
Picturesque Lake,Outdoors,2.9,group557
Regal Glacier,History,4.4,group557
Sunny Forest,Beaches,2.0,group558
Exotic Park,Beaches,1.6,group558
Dazzling Canyon,Beaches,1.3,group558
Majestic Plateau,Beaches,10.0,group558
Tranquil Forest,Beaches,3.5,group558
Adventurous Island,Beaches,2.5,group558
Legendary Beach,Architecture,4.1,group559
Stunning Volcano,Shopping,10.2,group559
Thrilling Peak,Religious Sites,2.0,group560
Magnificent Lake,Religious Sites,7.5,group560
Thrilling Lake,Beaches,1.0,group560
Mysterious Canyon,Adventure,5.5,group560
Legendary Beach,Architecture,4.1,group561
Thrilling Forest,History,3.1,group561
Thrilling Valley,Religious Sites,1.9,group561
Glorious Mountain,Religious Sites,8.3,group561
Sunny Forest,Beaches,2.0,group562
Sunny Sea,Outdoors,7.1,group562
Enchanting Mountain,History,4.7,group563
Magnificent Museum,History,1.0,group563
Mysterious Sea,Beaches,1.5,group563
Charming Valley,Adventure,4.4,group564
Relaxing Museum,Adventure,6.8,group564
Stunning Park,Adventure,5.3,group564
Captivating Plateau,Religious Sites,10.2,group564
Sunny Forest,Beaches,2.0,group565
Peaceful Beach,Entertainment,1.1,group565
Exotic Sea,Arts,7.0,group565
Spectacular Museum,Arts,10.4,group565
Sunny Forest,Beaches,2.0,group566
Adventurous River,Food and Drink,8.8,group566
Charming Valley,Adventure,4.4,group567
Relaxing Museum,Adventure,6.8,group567
Stunning Park,Adventure,5.3,group567
Sunny Island,Arts,10.8,group567
Incredible Island,Culture,3.1,group568
Fascinating Park,Religious Sites,3.6,group568
Charming Valley,Adventure,4.4,group569
Relaxing Museum,Adventure,6.8,group569
Captivating Jungle,Nature,1.6,group570
Magnificent City,Religious Sites,4.0,group570
Sunny Waterfall,Religious Sites,10.9,group570
Sunny Island,Arts,10.8,group571
Incredible Island,Culture,3.1,group572
Thrilling Museum,Nature,5.3,group572
Spectacular Beach,Culture,7.2,group572
Sunny Island,Arts,10.8,group573
Exotic Meadow,Arts,9.0,group573
Enchanting Mountain,History,4.7,group574
Magnificent Museum,History,1.0,group574
Spectacular Waterfall,Entertainment,3.1,group574
Incredible Island,Culture,3.1,group575
Legendary Meadow,Architecture,7.0,group575
Fascinating Park,Religious Sites,3.6,group575
Spectacular Beach,Culture,7.2,group575
Sunny Forest,Beaches,2.0,group576
Peaceful Plateau,Culture,6.1,group576
Exotic Park,Beaches,1.6,group576
Fascinating Desert,Culture,9.4,group576
Captivating Jungle,Nature,1.6,group577
Adventurous Museum,Outdoors,1.7,group577
Legendary Beach,Architecture,4.1,group578
Glorious Valley,Culture,2.4,group578
Relaxing Mountain,Culture,9.0,group578
Thrilling Plateau,Culture,3.3,group578
Stunning Volcano,Shopping,10.2,group578
Sunny Forest,Beaches,2.0,group579
Stunning Glacier,Religious Sites,4.7,group579
Legendary Beach,Architecture,4.1,group580
Glorious Valley,Culture,2.4,group580
Captivating Jungle,Nature,1.6,group581
Captivating Jungle,Nature,1.6,group582
Regal Hill,History,7.6,group582
Spectacular Jungle,Food and Drink,3.7,group582
Mysterious Plateau,Food and Drink,2.3,group582
Enchanting Rainforest,Entertainment,7.4,group583
Sunny Island,Arts,10.8,group584
Charming Valley,Adventure,4.4,group585
Relaxing Museum,Adventure,6.8,group585
Stunning Park,Adventure,5.3,group585
Captivating Plateau,Religious Sites,10.2,group585
Picturesque River,Outdoors,5.6,group586
Enchanting Rock,Nightlife,4.7,group586
Majestic Rainforest,Nightlife,2.3,group586
Peaceful Rock,Nightlife,6.1,group586
Spectacular River,Arts,5.2,group586
Spectacular Glacier,Shopping,3.1,group586
Legendary Beach,Architecture,4.1,group587
Tranquil Mountain,Food and Drink,7.6,group587
Thrilling Forest,History,3.1,group587
Adventurous City,Arts,4.0,group587
Sunny Forest,Beaches,2.0,group588
Peaceful Beach,Entertainment,1.1,group588
Stunning Desert,Architecture,5.7,group588
Picturesque Desert,Entertainment,8.4,group588
Legendary Beach,Architecture,4.1,group589
Tranquil Plateau,Architecture,1.3,group589
Majestic Island,Architecture,8.5,group589
Legendary Beach,Architecture,4.1,group590
Sunny Island,Arts,10.8,group591
Legendary Beach,Architecture,4.1,group592
Tranquil Plateau,Architecture,1.3,group592
Majestic Island,Architecture,8.5,group592
Magnificent Hill,Architecture,6.5,group592
Legendary Beach,Architecture,4.1,group593
Picturesque River,Outdoors,5.6,group594
Enchanting Rock,Nightlife,4.7,group594
Majestic Rainforest,Nightlife,2.3,group594
Peaceful Rock,Nightlife,6.1,group594
Spectacular Glacier,Shopping,3.1,group594
Charming Valley,Adventure,4.4,group595
Relaxing Museum,Adventure,6.8,group595
Stunning Park,Adventure,5.3,group595
Serene Hill,Adventure,6.5,group595
Stunning Sea,Food and Drink,8.5,group596
Unforgettable Beach,Food and Drink,8.1,group596
Spectacular Volcano,Food and Drink,4.1,group596
Charming Valley,Adventure,4.4,group597
Relaxing Museum,Adventure,6.8,group597
Sunny Island,Arts,10.8,group598
Charming Valley,Adventure,4.4,group599
Relaxing Museum,Adventure,6.8,group599
Sunny Island,Arts,10.8,group600
Sunny Park,Religious Sites,10.1,group600
Exotic Meadow,Arts,9.0,group600
Incredible Island,Culture,3.1,group601
Sunny Forest,Beaches,2.0,group602
Sunny Sea,Outdoors,7.1,group602
Exotic Park,Beaches,1.6,group602
Legendary Museum,Nightlife,4.6,group602
Glorious City,Outdoors,1.2,group602
Spectacular Lake,Nightlife,3.0,group602
Sunny Island,Arts,10.8,group603
Dazzling Park,Food and Drink,3.5,group603
Exotic Meadow,Arts,9.0,group603
Legendary Beach,Architecture,4.1,group604
Glorious Valley,Culture,2.4,group604
Thrilling Forest,History,3.1,group604
Relaxing Mountain,Culture,9.0,group604
Thrilling Valley,Religious Sites,1.9,group604
Captivating Jungle,Nature,1.6,group605
Unforgettable Volcano,Nature,2.1,group605
Majestic City,Nature,10.4,group605
Radiant Museum,Shopping,1.4,group606
Radiant Museum,Shopping,1.4,group607
Dazzling Hill,Shopping,7.4,group607
Dazzling Museum,Shopping,1.1,group607
Glorious Jungle,Shopping,10.1,group607
Sunny City,Shopping,2.1,group607
Sunny Forest,Beaches,2.0,group608
Exotic Park,Beaches,1.6,group608
Legendary Museum,Nightlife,4.6,group608
Spectacular Lake,Nightlife,3.0,group608
Dazzling Canyon,Beaches,1.3,group608
Majestic Plateau,Beaches,10.0,group608
Charming Valley,Adventure,4.4,group609
Relaxing Museum,Adventure,6.8,group609
Stunning Park,Adventure,5.3,group609
Captivating Plateau,Religious Sites,10.2,group609
Stunning Sea,Food and Drink,8.5,group610
Captivating Jungle,Nature,1.6,group611
Adventurous Museum,Outdoors,1.7,group611
Regal Hill,History,7.6,group611
Peaceful Mountain,Outdoors,3.0,group611
Adventurous Plateau,Entertainment,10.1,group611
Stunning Sea,Food and Drink,8.5,group612
Sunny Forest,Beaches,2.0,group613
Thrilling City,Nature,2.4,group613
Adventurous River,Food and Drink,8.8,group613
Incredible Island,Culture,3.1,group614
Fascinating Park,Religious Sites,3.6,group614
Thrilling Museum,Nature,5.3,group614
Spectacular Beach,Culture,7.2,group614
Mysterious Forest,Entertainment,1.9,group614
Magnificent Island,Food and Drink,10.1,group614
Dazzling Glacier,Nightlife,3.4,group615
Radiant Park,Entertainment,6.6,group615
Legendary Beach,Architecture,4.1,group616
Enchanting Rainforest,Entertainment,7.4,group617
Sunny Forest,Beaches,2.0,group618
Peaceful Beach,Entertainment,1.1,group618
Adventurous River,Food and Drink,8.8,group618
Thrilling Peak,Religious Sites,2.0,group619
Magnificent Lake,Religious Sites,7.5,group619
Sunny Park,Religious Sites,10.1,group619
Sunny Valley,Religious Sites,5.4,group619
Dazzling Glacier,Nightlife,3.4,group620
Captivating Lake,Adventure,6.8,group620
Legendary Beach,Architecture,4.1,group621
Tranquil Mountain,Food and Drink,7.6,group621
Sunny Forest,Beaches,2.0,group622
Thrilling City,Nature,2.4,group622
Peaceful Plateau,Culture,6.1,group622
Exotic Park,Beaches,1.6,group622
Enchanting Rainforest,Entertainment,7.4,group623
Picturesque Beach,Beaches,7.1,group623
Adventurous Jungle,Entertainment,5.9,group623
Sunny Island,Arts,10.8,group624
Legendary Beach,Architecture,4.1,group625
Glorious Valley,Culture,2.4,group625
Relaxing Mountain,Culture,9.0,group625
Adventurous City,Arts,4.0,group625
Sunny Island,Arts,10.8,group626
Enchanting Mountain,History,4.7,group627
Unforgettable Desert,Religious Sites,8.5,group627
Radiant Museum,Shopping,1.4,group628
Glorious Park,Outdoors,7.7,group628
Picturesque Lake,Outdoors,2.9,group628
Exotic City,Outdoors,5.1,group628
Dazzling Hill,Shopping,7.4,group628
Enchanting Rainforest,Entertainment,7.4,group629
Dazzling Sea,Nature,5.2,group629
Fascinating Volcano,Nature,5.7,group629
Captivating Museum,Nature,5.7,group629
Sunny Island,Arts,10.8,group630
Sunny Park,Religious Sites,10.1,group630
Legendary Beach,Architecture,4.1,group631
Tranquil Plateau,Architecture,1.3,group631
Majestic Island,Architecture,8.5,group631
Magnificent Hill,Architecture,6.5,group631
Stunning Sea,Food and Drink,8.5,group632
Sunny Island,Arts,10.8,group633
Exotic Meadow,Arts,9.0,group633
Spectacular River,Arts,5.2,group633
Charming Valley,Adventure,4.4,group634
Relaxing Museum,Adventure,6.8,group634
Charming Valley,Adventure,4.4,group635
Relaxing Museum,Adventure,6.8,group635
Stunning Park,Adventure,5.3,group635
Sunny Forest,Beaches,2.0,group636
Sunny Sea,Outdoors,7.1,group636
Exotic Park,Beaches,1.6,group636
Legendary Museum,Nightlife,4.6,group636
Captivating Jungle,Nature,1.6,group637
Charming Valley,Adventure,4.4,group638
Legendary Beach,Architecture,4.1,group639
Adventurous City,Arts,4.0,group639
Tranquil Plateau,Architecture,1.3,group639
Majestic Island,Architecture,8.5,group639
Sunny Island,Arts,10.8,group640
Thrilling Peak,Religious Sites,2.0,group641
Exotic Peak,Culture,8.4,group641
Radiant Ocean,Culture,8.6,group641
Sunny Island,Arts,10.8,group642
Exotic Meadow,Arts,9.0,group642
Charming Valley,Adventure,4.4,group643
Relaxing Museum,Adventure,6.8,group643
Incredible Island,Culture,3.1,group644
Thrilling Museum,Nature,5.3,group644
Spectacular Beach,Culture,7.2,group644
Sunny Island,Arts,10.8,group645
Dazzling Park,Food and Drink,3.5,group645
Exotic Meadow,Arts,9.0,group645
Spectacular River,Arts,5.2,group645
Sunny Island,Arts,10.8,group646
Sunny Park,Religious Sites,10.1,group646
Exotic Meadow,Arts,9.0,group646
Picturesque River,Outdoors,5.6,group647
Serene Island,Food and Drink,5.2,group647
Picturesque Jungle,Entertainment,7.3,group647
Incredible Island,Culture,3.1,group648
Spectacular Beach,Culture,7.2,group648
Mysterious Forest,Entertainment,1.9,group648
Sunny Island,Arts,10.8,group649
Sunny Island,Arts,10.8,group650
Exotic Meadow,Arts,9.0,group650
Sunny Forest,Beaches,2.0,group651
Peaceful Beach,Entertainment,1.1,group651
Incredible Island,Culture,3.1,group652
Thrilling Museum,Nature,5.3,group652
Enchanting Rainforest,Entertainment,7.4,group653
Enchanting Canyon,Food and Drink,10.2,group653
Mysterious Glacier,Nightlife,6.8,group653
Enchanting Mountain,History,4.7,group654
Magnificent Museum,History,1.0,group654
Spectacular Meadow,History,5.7,group654
Picturesque Lake,Outdoors,2.9,group654
Regal Glacier,History,4.4,group654
Incredible Island,Culture,3.1,group655
Legendary Meadow,Architecture,7.0,group655
Sunny Forest,Beaches,2.0,group656
Stunning Desert,Architecture,5.7,group656
Fascinating Museum,Architecture,9.7,group656
Legendary Beach,Architecture,4.1,group657
Glorious Valley,Culture,2.4,group657
Picturesque River,Outdoors,5.6,group658
Enchanting Rock,Nightlife,4.7,group658
Charming Island,History,7.3,group658
Charming Valley,Adventure,4.4,group659
Relaxing Museum,Adventure,6.8,group659
Charming Valley,Adventure,4.4,group660
Sunny Forest,Beaches,2.0,group661
Thrilling City,Nature,2.4,group661
Adventurous River,Food and Drink,8.8,group661
Sunny Sea,Outdoors,7.1,group661
Exotic Park,Beaches,1.6,group661
Magnificent Park,Food and Drink,4.3,group661
Picturesque River,Outdoors,5.6,group662
Enchanting Rock,Nightlife,4.7,group662
Majestic Rainforest,Nightlife,2.3,group662
Relaxing Sea,Culture,4.7,group662
Peaceful Rock,Nightlife,6.1,group662
Spectacular Glacier,Shopping,3.1,group662
Radiant Museum,Shopping,1.4,group663
Legendary Beach,Architecture,4.1,group664
Glorious Valley,Culture,2.4,group664
Tranquil Mountain,Food and Drink,7.6,group664
Thrilling Forest,History,3.1,group664
Legendary Beach,Architecture,4.1,group665
Tranquil Mountain,Food and Drink,7.6,group665
Sunny Island,Arts,10.8,group666
Dazzling Park,Food and Drink,3.5,group666
Sunny Island,Arts,10.8,group667
Exotic Meadow,Arts,9.0,group667
Spectacular River,Arts,5.2,group667
Sunny Forest,Beaches,2.0,group668
Exotic Park,Beaches,1.6,group668
Dazzling Canyon,Beaches,1.3,group668
Majestic Plateau,Beaches,10.0,group668
Legendary Beach,Architecture,4.1,group669
Glorious Valley,Culture,2.4,group669
Thrilling Forest,History,3.1,group669
Charming Valley,Adventure,4.4,group670
Relaxing Museum,Adventure,6.8,group670
Stunning Park,Adventure,5.3,group670
Unforgettable Gorge,History,9.4,group670
Picturesque River,Outdoors,5.6,group671
Relaxing Sea,Culture,4.7,group671
Spectacular Glacier,Shopping,3.1,group671
Sunny Park,Religious Sites,10.1,group671
Charming Valley,Adventure,4.4,group672
Relaxing Museum,Adventure,6.8,group672
Stunning Park,Adventure,5.3,group672
Charming Gorge,Nightlife,5.0,group672
Captivating Plateau,Religious Sites,10.2,group672
Legendary Beach,Architecture,4.1,group673
Thrilling Forest,History,3.1,group673
Enchanting Gorge,History,4.5,group673
Peaceful Glacier,History,9.3,group673
Charming Valley,Adventure,4.4,group674
Relaxing Museum,Adventure,6.8,group674
Stunning Park,Adventure,5.3,group674
Charming Gorge,Nightlife,5.0,group674
Sunny Forest,Beaches,2.0,group675
Peaceful Beach,Entertainment,1.1,group675
Picturesque Desert,Entertainment,8.4,group675
Legendary Beach,Architecture,4.1,group676
Glorious Valley,Culture,2.4,group676
Relaxing Mountain,Culture,9.0,group676
Enchanting Mountain,History,4.7,group677
Enchanting Mountain,History,4.7,group678
Magnificent Museum,History,1.0,group678
Sunny Volcano,Nature,6.6,group678
Radiant Gorge,Adventure,5.5,group678
Thrilling Desert,Food and Drink,8.8,group678
Sunny Forest,Beaches,2.0,group679
Peaceful Beach,Entertainment,1.1,group679
Adventurous River,Food and Drink,8.8,group679
Exotic Sea,Arts,7.0,group679
Spectacular Museum,Arts,10.4,group679
Picturesque River,Outdoors,5.6,group680
Enchanting Rock,Nightlife,4.7,group680
Charming Island,History,7.3,group680
Regal River,History,4.2,group680
Majestic Rainforest,Nightlife,2.3,group680
Sunny Island,Arts,10.8,group681
Exotic Meadow,Arts,9.0,group681
Spectacular River,Arts,5.2,group681
Stunning Sea,Food and Drink,8.5,group682
Majestic Beach,Shopping,1.5,group682
Regal Waterfall,Outdoors,3.9,group682
Picturesque Volcano,Shopping,8.1,group682
Glorious City,Outdoors,1.2,group682
Sunny Forest,Beaches,2.0,group683
Adventurous River,Food and Drink,8.8,group683
Stunning Desert,Architecture,5.7,group683
Exotic Sea,Arts,7.0,group683
Spectacular Museum,Arts,10.4,group683
Enchanting Rainforest,Entertainment,7.4,group684
Charming Valley,Adventure,4.4,group685
Relaxing Museum,Adventure,6.8,group685
Stunning Park,Adventure,5.3,group685
Dazzling Park,Food and Drink,3.5,group685
Magnificent Rock,Beaches,10.2,group685
Radiant Museum,Shopping,1.4,group686
Fascinating Rainforest,Food and Drink,10.6,group686
Tranquil Peak,Nature,8.8,group686
Enchanting Mountain,History,4.7,group687
Magnificent Museum,History,1.0,group687
Spectacular Meadow,History,5.7,group687
Regal Glacier,History,4.4,group687
Picturesque Rainforest,History,1.3,group687
Enchanting Glacier,History,2.2,group687
Stunning Rainforest,History,4.1,group687
Sunny Island,Arts,10.8,group688
Exotic Meadow,Arts,9.0,group688
Enchanting Rainforest,Entertainment,7.4,group689
Picturesque Beach,Beaches,7.1,group689
Stunning Sea,Food and Drink,8.5,group690
Charming Park,Nature,5.4,group690
Charming Valley,Adventure,4.4,group691
Relaxing Museum,Adventure,6.8,group691
Sunny Forest,Beaches,2.0,group692
Thrilling City,Nature,2.4,group692
Adventurous River,Food and Drink,8.8,group692
Enchanting Mountain,History,4.7,group693
Magnificent Museum,History,1.0,group693
Mysterious Sea,Beaches,1.5,group693
